2019-10-22 18:51:47.039876	1	2	3	4	5	6	7	8	9
2019-10-23 02:31:08.230637-05:00	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:32:18.081927-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:33:25.405538-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:34:32.729249-05:00	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:35:40.052757-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:36:44.848791-05:00	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:37:49.643536-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:38:56.969764-05:00	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:40:09.352297-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:41:16.675341-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:42:26.529807-05:00	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:43:31.324848-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:44:38.603594-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:45:43.399136-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:46:53.250765-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:48:00.569316-05:00	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:49:07.886854-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:50:15.208929-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:51:19.999264-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:52:24.790801-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:53:32.112892-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:54:41.961257-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:55:46.753401-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:56:51.547981-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:57:56.342424-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 02:59:06.192336-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 03:00:13.513573-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 03:01:20.834926-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 03:02:30.684845-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:03:35.478492-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 03:04:45.328303-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:05:50.122559-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 03:06:54.916579-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 03:08:04.766713-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 03:09:09.560849-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 03:10:16.882917-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:11:21.677390-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:12:29.003142-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:13:33.797357-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:14:38.591587-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:15:43.386167-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:16:48.180455-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:18:00.559289-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:19:05.353778-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:20:10.148505-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:21:14.942804-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:22:19.736313-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:23:24.529153-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:24:34.379329-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:25:41.700695-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:26:49.022363-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:27:56.343773-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:29:03.665421-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:30:08.458925-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:31:18.311688-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:32:23.105545-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:33:27.899798-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:34:37.749603-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:35:42.544287-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:36:47.338735-05:00	95.0	95.0	94.0	95.0	95.0	95.0	95.0	95.0	95.0
2019-10-23 03:37:52.133283-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:38:56.927655-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:40:04.250524-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:41:09.044463-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:42:13.838421-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:43:21.160306-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:44:25.954606-05:00	95.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:45:30.748747-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:46:40.598856-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:47:47.921778-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:48:52.716413-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:49:57.510697-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:51:04.819233-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:52:12.142017-05:00	94.0	95.0	94.0	95.0	95.0	94.0	94.0	95.0	95.0
2019-10-23 03:53:19.465234-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:54:29.319253-05:00	94.0	95.0	94.0	95.0	95.0	94.0	94.0	95.0	95.0
2019-10-23 03:55:39.169927-05:00	94.0	94.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:56:46.493136-05:00	94.0	95.0	94.0	95.0	95.0	94.0	94.0	95.0	95.0
2019-10-23 03:57:51.287777-05:00	94.0	95.0	94.0	95.0	95.0	94.0	95.0	95.0	95.0
2019-10-23 03:58:56.082489-05:00	94.0	95.0	94.0	95.0	95.0	94.0	94.0	95.0	95.0
2019-10-23 04:00:03.405313-05:00	94.0	94.0	94.0	95.0	95.0	94.0	94.0	95.0	95.0
2019-10-23 04:01:15.787786-05:00	94.0	95.0	94.0	95.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:02:20.582620-05:00	94.0	94.0	94.0	94.0	95.0	94.0	94.0	95.0	95.0
2019-10-23 04:03:27.851861-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:04:35.175268-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:05:39.970120-05:00	94.0	94.0	94.0	94.0	95.0	94.0	94.0	95.0	95.0
2019-10-23 04:06:44.766069-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:07:52.088893-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:08:56.884044-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:10:01.679723-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:11:06.474548-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:12:11.269308-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:13:18.592597-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:14:23.355884-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:15:30.678787-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:16:35.473531-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:17:42.796301-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:18:50.119083-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:19:57.442006-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:21:07.292413-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:22:12.086974-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:23:16.881408-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:24:21.676385-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:25:26.470833-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:26:36.321041-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:27:46.171657-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:28:50.966544-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:30:03.343581-05:00	94.0	94.0	94.0	94.0	94.0	175.0	94.0	95.0	95.0
2019-10-23 04:31:08.136273-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:32:15.456800-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:33:25.306016-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	95.0
2019-10-23 04:34:32.627901-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:35:37.421294-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:36:44.743283-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:37:49.537360-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:38:56.858982-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:40:04.181056-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:41:08.975034-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:42:13.768969-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:43:18.562983-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:44:25.888513-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:45:33.210509-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:46:38.005177-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:47:42.799958-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:48:47.594360-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:49:54.916422-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:51:04.766460-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:52:09.560932-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:53:14.355197-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:54:19.149830-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:55:23.944434-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:56:28.738799-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:57:36.060901-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:58:40.855528-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 04:59:48.177828-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:00:55.500404-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:02:00.294811-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:03:05.089155-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:04:09.883853-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:05:14.678478-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:06:19.473843-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:07:24.268184-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:08:34.118631-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:09:38.913631-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:10:46.236536-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:11:51.031432-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:12:58.354859-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:14:05.677525-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:15:10.472220-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:16:17.794718-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:17:25.117099-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:18:29.911662-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:19:34.706176-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:20:44.556333-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:21:51.878470-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:22:56.672992-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:24:01.467740-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:25:08.790602-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:26:13.585110-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:27:20.908334-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:28:28.230622-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:29:35.552834-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:30:42.875488-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:31:47.669693-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:33:00.048144-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:34:04.842441-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:35:12.165056-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:36:22.015300-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:37:26.809433-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:38:31.602999-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:39:36.396081-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:40:41.189472-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:41:48.511527-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:42:58.360483-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:44:05.682715-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	95.0	94.0
2019-10-23 05:45:18.061970-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:46:22.856082-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:47:30.175091-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:48:34.966484-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:49:44.815121-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:50:52.134631-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:51:56.928595-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:53:06.778067-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:54:14.099216-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:55:21.419246-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:56:31.267611-05:00	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:57:36.060683-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:58:40.853972-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 05:59:45.648467-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 06:00:50.441912-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 06:02:00.294887-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:03:05.088513-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 06:04:09.881540-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 06:05:14.676035-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 06:06:24.528923-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 06:07:34.381441-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 06:08:44.230901-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 06:09:56.608442-05:00	94.0	94.0	93.0	94.0	94.0	94.0	94.0	94.0	94.0
2019-10-23 06:11:03.930744-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:12:08.724706-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:13:13.518115-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:14:20.839628-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:15:28.161101-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:16:32.954632-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:17:37.748562-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:18:42.542146-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:19:52.392348-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:20:59.713654-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:22:04.508236-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:23:14.357447-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:24:19.150847-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:25:23.944230-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:26:31.265008-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:27:38.586089-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:28:45.907358-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:29:50.702140-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:31:00.555951-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:32:05.350821-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:33:10.146878-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:34:14.943042-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:35:19.737947-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:36:24.533222-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:37:31.856044-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:38:39.179055-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:39:49.029561-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:40:53.823632-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:42:03.673569-05:00	94.0	94.0	93.0	94.0	94.0	174.0	94.0	94.0	94.0
2019-10-23 06:43:08.467535-05:00	94.0	94.0	93.0	94.0	93.0	174.0	94.0	94.0	94.0
2019-10-23 06:44:18.317396-05:00	94.0	94.0	93.0	94.0	93.0	174.0	94.0	94.0	94.0
2019-10-23 06:45:23.111766-05:00	94.0	94.0	93.0	94.0	93.0	174.0	94.0	94.0	94.0
2019-10-23 06:46:27.905876-05:00	94.0	94.0	93.0	94.0	94.0	174.0	94.0	94.0	94.0
2019-10-23 06:47:35.227625-05:00	94.0	94.0	93.0	94.0	93.0	174.0	94.0	94.0	94.0
2019-10-23 06:48:45.076473-05:00	94.0	94.0	93.0	94.0	93.0	174.0	94.0	94.0	94.0
2019-10-23 06:49:49.870286-05:00	94.0	94.0	93.0	94.0	93.0	174.0	94.0	94.0	94.0
2019-10-23 06:50:54.664277-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:52:01.986237-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:53:09.307811-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:54:14.101626-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:55:18.895651-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:56:26.217354-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:57:31.011006-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 06:58:38.333023-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 06:59:45.655364-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 07:00:50.449082-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 07:01:55.242993-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 07:03:02.565023-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 07:04:07.359119-05:00	93.0	93.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
2019-10-23 07:05:17.209385-05:00	94.0	94.0	93.0	94.0	94.0	93.0	94.0	94.0	94.0
2019-10-23 07:06:22.003615-05:00	94.0	94.0	93.0	94.0	93.0	93.0	94.0	94.0	94.0
